0.04441524,18.2775460424975
0.06512516,19.00814738442955
0.06512516,19.00814738442955
0.04441524,18.2775460424975
0.04441524,18.2775460424975
0.04441524,18.019770618276475
0.04441524,18.2775460424975
0.06114817,15.880062448835018
0.06114817,15.880062448835018
0.06114817,15.880062448835018
0.06512516,17.884516718644203
0.06114817,15.880062448835018
0.04441524,18.2775460424975
0.04441524,18.2775460424975
0.06512516,17.884516718644203
0.06512516,19.00814738442955
0.04441524,18.2775460424975
0.04252756,17.93138093997046
0.06114817,15.880062448835018
0.06512516,17.884516718644203
0.04441524,18.2775460424975
0.04441524,18.2775460424975
0.06512516,17.884516718644203
0.04441524,18.2775460424975
0.06656816,18.81790492114361
0.06114817,15.880062448835018
0.04441524,18.019770618276475
0.04441524,18.019770618276475
0.06114817,15.880062448835018
0.06114817,15.880062448835018
0.06114817,15.551262891154533
0.06114817,15.408410277312841
0.06512516,17.74095601884701
0.06374335,15.98987552068183
0.06512516,18.544856964811025
0.06656816,17.848462489853883
0.06656816,15.874581073140167
0.06512516,18.652151232176948
0.04345095,17.565169903232476
1.527346,15.21203024738644
1.425984,24.588365714323107
1.249046,8.069132777293976
1.076855,12.894843430321286
0.878875,8.291248265502608
0.6682896,8.471664509056058
0.5112306,2.057888353045422
0.3720677,8.646547228003787
0.1798535,19.28034188593397
0.06656826,6.231260916700567
0.02127337,14.241805505949726
0.04647813,14.013121831715443
0.04647813,14.013121831715443
0.04345089,15.202164101850762
0.04345089,15.202164101850762
0.04345089,15.202164101850762
0.04647813,14.013121831715443
0.04647813,14.013121831715443
0.04252756,15.13475044747022
0.02173579,15.162752094497884
0.04079369,15.619032697449608
0.04164258,15.200399659670136
0.04164258,15.200399659670136
0.04164258,15.200399659670136
0.02173579,14.98574078806917
0.02173579,15.162752094497884
0.04164258,15.200399659670136
0.02173579,14.98574078806917
0.02173579,14.98574078806917
0.02221857,15.951840032077804
0.04079369,15.619032697449608
0.04079369,15.198525561251
0.04079369,15.198525561251
0.02173579,14.98574078806917
0.02173579,14.98574078806917
0.04079369,15.198525561251
0.04079369,15.619032697449608
0.04079369,15.619032697449608
0.04164258,15.200399659670136
0.03123983,15.224173414671812
0.03029376,15.092946808642107
0.02173579,20.569827186708427
0.03123983,15.224173414671812
0.04079369,15.619032697449608
0.04079369,15.198525561251
0.04079369,15.198525561251
0.02173579,15.10045860784367
0.03123983,15.224173414671812
0.04164258,15.200399659670136
